year,county,adj_supply_any,adj_supply_ccc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium
2018,Pennington,.69824827,.11356831,.011988208,.04124359,124.48956,161.05951,137.57062,15.199841,1.0468481
2018,Lincoln,.79139787,0,.073511109,.18358083,83.585602,257.39447,117.96198,14.293635,1.0740092
2018,Rock,.60166663,0,.00065261201,.062356781,98.865181,203.70297,198.14847,14.478985,1.9057493
2018,Pipestone,.63267851,.069867902,.020864163,.12401576,93.702591,162.06181,117.88715,8.7885876,.99082673
2018,Lac qui Parle,.45494691,.034216195,.000064666463,.1446287,97.40403,172.78862,180.90001,18.343035,1.0404885
2018,Red Lake,1.5708685,.1058965,,.90383178,89.051773,150.79474,,10.841484,
2018,Yellow Medicine,.55818927,.024327518,.08556316,.058931183,112.85929,214.55157,183.92815,21.586199,1.5162944
2018,Otter Tail,.51194119,.043550156,.036062635,.15788592,102.83103,184.73024,154.30736,15.082883,1.1465452
2018,Roseau,.48437029,0,.035455264,.016118124,110.45203,328.08453,109.43753,43.98394,.98697013
2018,Stevens,.66501456,.094486147,.046646137,.15748902,81.76149,181.86867,117.95858,9.4982872,1.082719
2018,Becker,.53452891,.034399264,.13823685,.13866618,112.02175,225.55208,163.08945,17.97163,1.258368
2018,Grant,.62410456,0,.077758916,.25059158,89.363899,213.44684,128.87581,14.021419,1.0512782
2018,Swift,.76339173,.27874792,1.2738520e-22,.11335548,103.46728,154.6149,152.64053,22.593172,1.2583784
2018,Murray,.70730346,.15255037,.0010430898,.052929737,113.63754,166.87787,122.78585,23.691633,.79011351
2018,Lyon,.75570309,.17143114,.086751789,.10022891,117.02716,181.42574,127.92252,7.2419991,.97583079
2018,Nobles,.36176538,.060466807,.043689661,.080926128,104.38538,172.85771,149.10669,11.979398,1.1962976
2018,Mahnomen,.4014585,0,.14861366,.15888992,71.758446,259.26169,157.69019,13.189986,1.0545285
2018,Chippewa,.51838815,.093069963,.12865193,.062616125,120.37087,216.73576,214.978,32.986954,1.814374
2018,Pope,.47534874,.094775647,2.7106867e-20,.030211071,126.73515,233.90219,164.65323,22.774673,1.1569438
2018,Douglas,.68932438,.12581925,.10335349,.058942165,129.41182,184.58745,185.10089,12.894831,1.4132411
2018,Redwood,.49677354,.0025333592,.024660321,.082569972,102.30922,164.93129,142.14073,18.79921,1.2133607
2018,Clearwater,.44391039,0,.19309869,.0670399,108.90651,253.11897,147.92316,19.413374,.72321266
2018,Beltrami,.46513167,.051343165,.038828366,.098541796,104.27106,208.00417,139.01295,18.064039,1.0051606
2018,Renville,.6433804,.15307423,3.5526368e-06,.088675372,95.127258,159.1763,177.30956,13.097837,1.4125059
2018,Jackson,.6427936,.15073825,.059188213,.14269486,103.35313,142.17351,125.13287,13.057258,1.0133307
2018,Cottonwood,.49587077,.042774223,.087676041,.088231146,93.391083,108.97717,107.71799,14.77208,.93480134
2018,Kandiyohi,.46032345,.10477688,.077179924,.08503934,113.24895,197.7827,155.69885,10.645724,1.1921293
2018,Hubbard,.42968717,.032317895,.12359054,.069892935,117.4184,192.36646,138.98875,20.972544,1.02865
2018,Todd,.40899661,.014914579,.058760159,.11932395,96.523186,189.54628,134.08067,13.920355,1.1258003
2018,Wadena,.51331896,.074106932,.044691917,.14024945,91.096336,161.94528,135.64516,10.410851,1.1035748
2018,Stearns,.57553321,.15867329,.082923271,.061136819,149.05156,223.91548,199.24309,10.988242,1.2592973
2018,Brown,.87269551,.15858126,.069745384,.16116703,108.00591,158.62105,124.69801,7.6989036,.9785791
2018,Lake of the Woods,.41339511,0,.054265112,.15513231,87.171425,439.09964,125.73927,24.815424,1.0434761
2018,Watonwan,.46983656,.18476087,.026322613,.065592907,130.23502,200.3793,102.87645,4.6620965,.77500004
2018,Cass,.38268426,.086271085,.10544557,.11458997,108.98296,204.25104,155.99255,23.103807,1.1386771
2018,Martin,.76459122,.057201706,.013207106,.13135886,105.78279,215.28719,110.89154,11.955219,.91866398
2018,Meeker,.43909001,.15045816,.19790648,.068817072,128.83023,214.86375,192.65651,12.370349,1.567559
2018,Nicollet,.57682329,.26455691,.034729294,.063125461,143.02965,191.62892,159.96951,9.2518368,1.0318052
2018,Morrison,.50680971,.046815272,.058595017,.091687173,111.5013,194.76816,158.00995,17.857986,1.2807637
2018,Sibley,.52934223,.001402807,.032435115,.080915757,103.68278,239.10378,146.22818,11.023375,1.1898119
2018,McLeod,.6128127,.110392,.051024623,.090852499,128.08247,228.231,161.21472,8.9796677,1.1063627
2018,Itasca,.49436855,.03993383,.07082098,.21386027,93.150566,182.98753,169.12854,14.212129,1.2314498
2018,Blue Earth,.8335678,.33549345,.048725933,.21081027,127.8547,194.74619,158.93433,8.6076612,.97629941
2018,Crow Wing,.50682533,.18980752,.1179195,.073609062,131.44342,179.98199,158.22903,15.707529,1.098966
2018,Koochiching,.35550326,0,0,.15472405,94.85186,333.62756,277.98441,10.70349,1.4834195
2018,Benton,.62701219,.17670201,.083301894,.039683357,157.83315,236.89894,222.84816,12.914234,1.394062
2018,Faribault,.69456673,.11261907,.086396046,.19961378,99.623802,156.21454,161.9706,18.116039,1.4262906
2018,Wright,.42573223,.14318833,.062336698,.043217186,174.83179,282.98145,213.40257,10.501399,1.1518254
2018,Sherburne,.44056565,.15975338,.037757602,.022566404,172.40482,247.0625,234.49884,11.152226,1.3282478
2018,Carver,.5551936,.37888706,.14735201,.026736123,232.57683,282.75336,286.11972,8.8683939,1.2300646
2018,Le Sueur,.67169201,.021955768,.048219841,.1615621,124.45493,239.12042,177.8717,8.3716192,1.2514275
2018,Mille Lacs,.46802813,.23049474,.088121265,.055334676,128.80632,166.27475,178.34988,15.748074,1.3438636
2018,Scott,.5317378,.23189154,.081307508,.029656187,219.53458,298.53619,300.60373,8.6181669,1.3964963
2018,Aitkin,.50375044,.0052803396,.073754847,.16047749,104.72227,208.52121,159.82091,15.500192,1.1345612
2018,Waseca,.46869081,.081658572,1.0363226e-17,.073169135,107.21838,151.22081,187.85844,5.2718973,1.5465113
2018,Hennepin,.56165743,.42329651,.19814478,.050417982,269.94333,320.6066,342.20993,8.0987453,1.2977519
2018,Freeborn,.42931375,.085008487,.09753824,.067794897,112.1406,176.26555,170.14705,13.465548,1.4802326
2018,Isanti,.35230398,.1985345,.09885706,.024610214,161.56299,208.38695,188.05058,13.222325,1.1356338
2018,Rice,.41002232,.12542978,.067663364,.04416253,145.86847,193.79005,172.22485,8.0225954,1.0943863
2018,Kanabec,.43554154,.05416042,.072629809,.05036132,119.96291,153.3654,142.77455,17.749088,1.0869505
2018,Anoka,.47385463,.25140443,.15180382,.033578508,219.2216,286.48306,281.8735,9.8093386,1.3662646
2018,Steele,.67406386,.176824,.11143129,.079407699,134.07806,218.74568,198.1478,6.9773927,1.3969249
2018,Dakota,.53877854,.33195743,.15805109,.021918036,250.8596,306.58765,316.10614,8.3773966,1.3478591
2018,Ramsey,.37784746,.24782091,.14669181,.032619733,250.63469,314.60007,318.98697,7.4928193,1.3732437
2018,Pine,.35295901,.018208943,.048098404,.078711703,115.32841,210.65872,193.12386,18.279768,1.4066517
2018,Chisago,.41317183,.157049,.054381855,.040437415,155.09477,237.30708,176.38263,11.898756,1.0369791
2018,St. Louis,.45024425,.17067006,.072300509,.10108998,128.61476,189.13501,158.823,10.069263,1.0400859
2018,Dodge,.58583391,.073702559,.0079050651,.074823365,131.62941,216.61714,184.76245,11.711975,1.270618
2018,Goodhue,.47811273,.1199646,.077607118,.052804481,144.03023,204.65218,201.87529,11.208103,1.2931024
2018,Mower,.3789258,.076040216,.063308425,.087857299,108.70322,173.47792,151.10762,8.8869133,1.1520894
2018,Washington,.50946504,.28432724,.14986511,.035000142,227.90596,299.44012,290.39807,8.1031771,1.2983539
2018,Carlton,.53375155,.15864824,.13548774,.1476047,102.12563,161.19658,153.82579,10.827525,1.0993046
2018,Olmsted,.70886755,.29443747,.18747038,.1203807,194.6153,284.27158,281.04663,7.8081436,1.4828219
2018,Wabasha,.65721595,.067089073,.067837469,.073292233,129.95041,220.40518,152.4614,14.466019,1.0863098
2018,Fillmore,.68483007,.29542643,.054358758,.10138018,107.67774,191.59991,142.67847,20.627228,1.1757269
2018,Winona,.65933472,.1942416,.059154596,.10140616,127.1073,206.48235,175.05508,12.267516,1.2293408
2018,Lake,.28221533,0,.045446914,.06876754,99.845421,278.31406,146.99184,9.3225269,.85853404
2018,Houston,.70307165,.15170854,.046320364,.1731557,101.89538,180.43251,128.33905,13.087979,.95379579
2018,Cook,1.1417999,.60581881,.22044329,.14314832,162.52768,223.31871,176.10725,32.538261,.99082083
