year,MSA,ED_region,county,itp_avg_price,underSA_cap,pCCC,FCC,public,HR,pq12
2018,0,Southwestcentral,McLeod County,119.4435,12.61867,.048543688,.88349515,.067961164,.1262136,.87378639
2018,0,Westcentral,Clay County,128.34978,13.2903,.052941177,.89999998,.047058824,.15294118,.84705883
2018,0,NorthCentral,Morrison County,104.43291,11.068283,.029126214,.86407769,.10679612,.2038835,.79611653
2018,0,UpperMNvalley,Chippewa County,105.32863,11.86875,.03125,.90625,.0625,.125,.875
2018,0,Northwest,Red Lake County,79.678955,21.151806,.045454547,.72727275,.22727273,.22727273,.77272725
2018,0,Southwest,Murray County,94.846039,12.09433,.045454547,.90909094,.045454547,.045454547,.95454544
2018,0,Southwest,Nobles County,93.299278,12.567102,.040816326,.81632656,.14285715,.18367347,.81632656
2018,1,Metro,Carver County,179.1893,25.725225,.16249999,.77499998,.0625,.13124999,.86874998
2018,0,Westcentral,Stevens County,96.949478,11.805,.064516127,.80645162,.12903225,.19354838,.80645162
2018,0,Southcentral,Blue Earth County,120.4,20.654322,.125,.77777779,.097222224,.14583333,.85416669
2018,0,Southern,Steele County,114.10635,13.643514,.032258064,.91129035,.056451611,.11290322,.88709676
2018,0,Southcentral,Brown County,107.78539,13.123749,.04040404,.8888889,.070707068,.14141414,.85858583
2018,0,Central,Benton County,129.93175,12.360458,.034013607,.92517006,.040816326,.074829929,.92517006
2018,0,NorthCentral,Crow Wing County,121.19496,15.890195,.11864407,.79661018,.084745765,.16949153,.83050847
2018,0,NorthCentral,Cass County,103.84535,13.148959,.056603774,.75471699,.18867925,.39622641,.60377359
2018,0,Arrowhead,Saint Louis County,127.39989,17.643009,.11764706,.77205884,.11029412,.20220588,.7977941
2018,0,Westcentral,Douglas County,114.65092,11.830377,.02631579,.92105263,.052631579,.10526316,.89473683
2018,0,Arrowhead,Cook County,130.80087,18.290285,.22222222,.66666669,.11111111,.44444445,.55555558
2018,0,Southwestcentral,Meeker County,104.53426,14.976855,.051282052,.82051283,.12820514,.17948718,.82051283
2018,0,Southcentral,Nicollet County,130.03989,17.155252,.1641791,.79104477,.044776119,.074626863,.92537314
2018,0,Westcentral,Otter Tail County,104.0925,12.151243,.014184397,.87234044,.11347517,.14184397,.85815603
2018,0,Arrowhead,Itasca County,100.5071,13.077406,.022988506,.74712646,.22988506,.36781609,.63218391
2018,0,Southwest,Cottonwood County,94.093979,10.69292,.025,.875,.1,.22499999,.77499998
2018,0,Northwest,Roseau County,99.856926,9.3422222,0,.98148149,.018518519,.074074075,.92592591
2018,0,Headwaters,Clearwater County,107.19001,9.7476187,0,.92307693,.07692308,.15384616,.84615386
2018,0,Northwest,Norman County,87.373497,14.484694,.050000001,.75,.2,.25,.75
2018,1,EastCentral,Chisago County,141.21909,14.924958,.086956523,.8369565,.076086953,.15217391,.84782606
2018,0,Arrowhead,Koochiching County,90.84996,10.268333,0,.85000002,.15000001,.15000001,.85000002
2018,0,Southcentral,Watonwan County,100.93867,14.647234,.11111111,.77777779,.11111111,.14814815,.85185188
2018,0,Arrowhead,Carlton County,104.24082,15.274272,.074626863,.73134327,.19402985,.34328359,.65671641
2018,0,Westcentral,Wilkin County,95.57782,10.593878,.047619049,.85714287,.095238097,.095238097,.90476191
2018,0,Headwaters,Lake of the Woods County,83.212303,11.622222,0,.77777779,.22222222,.33333334,.66666669
2018,0,Southwest,Pipestone County,95.955627,10.696002,.02631579,.86842108,.10526316,.13157895,.86842108
2018,0,Southwest,Rock County,94.616096,9.3736839,0,.94736844,.052631579,.052631579,.94736844
2018,0,Southwest,Redwood County,99.873627,9.9197283,0,.91836733,.081632651,.12244898,.87755102
2018,0,Headwaters,Hubbard County,116.15466,10.969394,.018867925,.9245283,.056603774,.32075471,.67924529
2018,0,Northwest,Marshall County,101.2029,11.420771,.032258064,.83870965,.12903225,.12903225,.87096775
2018,0,EastCentral,Kanabec County,114.55315,11.050538,.064516127,.87096775,.064516127,.25806451,.74193549
2018,0,Arrowhead,Lake County,106.82931,9.8800001,0,.86666667,.13333334,.2,.80000001
2018,1,EastCentral,Isanti County,141.01991,18.874697,.16666667,.76190478,.071428575,.23809524,.76190478
2018,0,Westcentral,Pope County,115.99893,11.759178,.033333335,.93333334,.033333335,.033333335,.96666664
2018,0,UpperMNvalley,Yellow Medicine County,104.06818,9.4049158,.025641026,.92307693,.051282052,.17948718,.82051283
2018,0,Southcentral,Sibley County,110.44951,10.066072,0,.91666669,.083333336,.14583333,.85416669
2018,0,Westcentral,Grant County,90.492821,11.917687,0,.76190478,.23809524,.23809524,.76190478
2018,0,Westcentral,Becker County,111.05865,11.573198,.010638298,.86170214,.12765957,.37234041,.62765956
2018,0,EastCentral,Pine County,114.03751,11.007692,.01923077,.86538464,.11538462,.25,.75
2018,0,UpperMNvalley,Lac qui Parle County,98.218506,10.616253,.050000001,.80000001,.15000001,.15000001,.85000002
2018,0,Southwest,Lincoln County,93.709389,10.476,0,.88,.12,.16,.83999997
2018,0,UpperMNvalley,Swift County,96.043053,14.892376,.074074075,.81481481,.11111111,.11111111,.8888889
2018,0,Arrowhead,Aitkin County,104.16406,11.536508,0,.80952382,.19047619,.33333334,.66666669
2018,0,Headwaters,Mahnomen County,84.969856,14.37193,0,.7368421,.2631579,.57894737,.42105263
2018,0,Southwestcentral,Renville County,100.76731,12.436525,.078947365,.81578946,.10526316,.10526316,.89473683
2018,0,UpperMNvalley,Big Stone County,89.594986,10.184127,0,.90476191,.095238097,.095238097,.90476191
2018,0,Southcentral,Faribault County,90.811836,12.755521,.057142857,.80000001,.14285715,.2,.80000001
2018,0,Southwest,Jackson County,96.226379,12.546472,.06666667,.80000001,.13333334,.23333333,.76666665
2018,0,Northwest,Kittson County,96.766823,10.211764,0,.88235295,.11764706,.11764706,.88235295
2018,0,Westcentral,Traverse County,85.288399,11.4,0,.80000001,.2,.2,.80000001
2018,0,Southcentral,Waseca County,102.85687,12.272182,.047619049,.85714287,.095238097,.095238097,.90476191
