county,year,varname,value_b2
Carver,2013,rank_totcost_any,3
Carver,2013,rank_totcost_ccc,7
Carver,2013,rank_totcost_hr,20
Carver,2013,rank_totcost_public,39
Carver,2013,rank_quality_premium,62
Carver,2014,rank_adj_supply_any,59
Carver,2014,rank_adj_supply_ccc,4
Carver,2014,rank_adj_supply_hr,15
Carver,2014,rank_adj_supply_public,82
Carver,2014,rank_totcost_any,5
Carver,2014,rank_totcost_ccc,10
Carver,2014,rank_totcost_hr,13
Carver,2014,rank_totcost_public,70
Carver,2014,rank_quality_premium,50
Carver,2015,rank_adj_supply_any,54
Carver,2015,rank_adj_supply_ccc,2
Carver,2015,rank_adj_supply_hr,4
Carver,2015,rank_adj_supply_public,85
Carver,2015,rank_totcost_any,5
Carver,2015,rank_totcost_ccc,12
Carver,2015,rank_totcost_hr,9
Carver,2015,rank_totcost_public,70
Carver,2015,rank_quality_premium,39
Carver,2016,rank_adj_supply_any,53
Carver,2016,rank_adj_supply_ccc,2
Carver,2016,rank_adj_supply_hr,8
Carver,2016,rank_adj_supply_public,86
Carver,2016,rank_totcost_any,3
Carver,2016,rank_totcost_ccc,39
Carver,2016,rank_totcost_hr,22
Carver,2016,rank_totcost_public,74
Carver,2016,rank_quality_premium,77
Carver,2017,rank_adj_supply_any,52
Carver,2017,rank_adj_supply_ccc,4
Carver,2017,rank_adj_supply_hr,11
Carver,2017,rank_adj_supply_public,85
Carver,2017,rank_totcost_any,5
Carver,2017,rank_totcost_ccc,39
Carver,2017,rank_totcost_hr,12
Carver,2017,rank_totcost_public,59
Carver,2017,rank_quality_premium,33
Carver,2018,rank_adj_supply_any,39
Carver,2018,rank_adj_supply_ccc,3
Carver,2018,rank_adj_supply_hr,10
Carver,2018,rank_adj_supply_public,83
Carver,2018,rank_totcost_any,4
Carver,2018,rank_totcost_ccc,14
Carver,2018,rank_totcost_hr,6
Carver,2018,rank_totcost_public,72
Carver,2018,rank_quality_premium,32
Cass,2012,rank_adj_supply_any,66
Cass,2012,rank_adj_supply_ccc,64
Cass,2012,rank_adj_supply_hr,
Cass,2012,rank_adj_supply_public,7
Cass,2012,rank_totcost_any,66
Cass,2012,rank_totcost_ccc,21
Cass,2012,rank_totcost_hr,
Cass,2012,rank_totcost_public,34
Cass,2012,rank_quality_premium,
Cass,2013,rank_adj_supply_any,62
Cass,2013,rank_adj_supply_ccc,65
Cass,2013,rank_adj_supply_hr,40
Cass,2013,rank_adj_supply_public,7
Cass,2013,rank_totcost_any,61
Cass,2013,rank_totcost_ccc,47
Cass,2013,rank_totcost_hr,47
Cass,2013,rank_totcost_public,20
Cass,2013,rank_quality_premium,43
Cass,2014,rank_adj_supply_any,23
Cass,2014,rank_adj_supply_ccc,10
Cass,2014,rank_adj_supply_hr,1
Cass,2014,rank_adj_supply_public,14
Cass,2014,rank_totcost_any,44
Cass,2014,rank_totcost_ccc,18
Cass,2014,rank_totcost_hr,31
Cass,2014,rank_totcost_public,9
Cass,2014,rank_quality_premium,29
Cass,2015,rank_adj_supply_any,67
Cass,2015,rank_adj_supply_ccc,64
Cass,2015,rank_adj_supply_hr,40
Cass,2015,rank_adj_supply_public,16
Cass,2015,rank_totcost_any,53
Cass,2015,rank_totcost_ccc,30
Cass,2015,rank_totcost_hr,38
Cass,2015,rank_totcost_public,9
Cass,2015,rank_quality_premium,48
Cass,2016,rank_adj_supply_any,74
Cass,2016,rank_adj_supply_ccc,70
Cass,2016,rank_adj_supply_hr,22
Cass,2016,rank_adj_supply_public,12
Cass,2016,rank_totcost_any,48
Cass,2016,rank_totcost_ccc,17
Cass,2016,rank_totcost_hr,50
Cass,2016,rank_totcost_public,15
Cass,2016,rank_quality_premium,43
Cass,2017,rank_adj_supply_any,71
Cass,2017,rank_adj_supply_ccc,66
Cass,2017,rank_adj_supply_hr,30
Cass,2017,rank_adj_supply_public,9
Cass,2017,rank_totcost_any,56
